
line2
line3

NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	WindVxi	GenPwr	RotSpeed	OoPDefl1	IPDefl1	OoPDefl2	IPDefl2	OoPDefl3	IPDefl3	RootFxc1	RootFyc1	RootFzc1	RotTorq
   (sec)	(m/sec)	(kW)	(rpm)	(m)	(m)	(m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kNm)
2.960000000000000142e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.092999999999999972e+00 -4.275999999999999801e-01 5.358999999999999986e+00 -1.106999999999999984e+00 5.211000000000000298e+00 -2.787000000000000033e-01 2.603999999999999773e+02 1.601999999999999957e+01 4.366000000000000227e+02 4.182000000000000000e+03
2.961299999999999955e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.094000000000000306e+00 -4.356999999999999762e-01 5.360999999999999766e+00 -1.104999999999999982e+00 5.208000000000000185e+00 -2.725000000000000200e-01 2.603000000000000114e+02 1.324000000000000021e+01 4.358999999999999773e+02 4.182000000000000000e+03
2.962500000000000000e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.096000000000000085e+00 -4.439000000000000168e-01 5.362000000000000099e+00 -1.102999999999999980e+00 5.206000000000000405e+00 -2.665000000000000147e-01 2.601999999999999886e+02 1.041999999999999993e+01 4.351999999999999886e+02 4.182000000000000000e+03
2.963800000000000168e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.097000000000000419e+00 -4.522999999999999798e-01 5.363999999999999879e+00 -1.100999999999999979e+00 5.203000000000000291e+00 -2.606999999999999873e-01 2.601000000000000227e+02 7.576999999999999957e+00 4.345000000000000000e+02 4.182000000000000000e+03
2.964999999999999858e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.099000000000000199e+00 -4.607999999999999874e-01 5.365999999999999659e+00 -1.098000000000000087e+00 5.200999999999999623e+00 -2.551999999999999824e-01 2.600000000000000000e+02 4.700999999999999623e+00 4.338999999999999773e+02 4.182000000000000000e+03
2.966300000000000026e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.099999999999999645e+00 -4.693999999999999839e-01 5.366999999999999993e+00 -1.094000000000000083e+00 5.198999999999999844e+00 -2.500000000000000000e-01 2.598999999999999773e+02 1.804000000000000048e+00 4.333000000000000114e+02 4.182000000000000000e+03
2.967500000000000071e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.102000000000000313e+00 -4.781000000000000250e-01 5.368999999999999773e+00 -1.090999999999999970e+00 5.195999999999999730e+00 -2.449999999999999956e-01 2.598000000000000114e+02 -1.116999999999999993e+00 4.328000000000000114e+02 4.182000000000000000e+03
2.968799999999999883e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.102999999999999758e+00 -4.868999999999999995e-01 5.370000000000000107e+00 -1.086999999999999966e+00 5.193999999999999950e+00 -2.401999999999999968e-01 2.596999999999999886e+02 -4.052999999999999936e+00 4.321999999999999886e+02 4.183000000000000000e+03
2.969999999999999929e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.105000000000000426e+00 -4.956999999999999740e-01 5.371999999999999886e+00 -1.082000000000000073e+00 5.190999999999999837e+00 -2.356999999999999929e-01 2.596000000000000227e+02 -7.004999999999999893e+00 4.318000000000000114e+02 4.183000000000000000e+03
2.971300000000000097e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.107000000000000206e+00 -5.047000000000000375e-01 5.373000000000000220e+00 -1.078000000000000069e+00 5.187999999999999723e+00 -2.313999999999999946e-01 2.595000000000000000e+02 -9.962999999999999190e+00 4.313000000000000114e+02 4.183000000000000000e+03
2.972500000000000142e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.108999999999999986e+00 -5.137000000000000455e-01 5.373999999999999666e+00 -1.072999999999999954e+00 5.185999999999999943e+00 -2.273999999999999910e-01 2.593999999999999773e+02 -1.292999999999999972e+01 4.308999999999999773e+02 4.183000000000000000e+03
2.973799999999999955e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.110999999999999766e+00 -5.227000000000000535e-01 5.375000000000000000e+00 -1.066999999999999948e+00 5.182999999999999829e+00 -2.235999999999999932e-01 2.593000000000000114e+02 -1.590000000000000036e+01 4.305000000000000000e+02 4.183000000000000000e+03
2.975000000000000000e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.112000000000000099e+00 -5.316999999999999504e-01 5.376999999999999780e+00 -1.062000000000000055e+00 5.181000000000000050e+00 -2.200000000000000011e-01 2.591999999999999886e+02 -1.887000000000000099e+01 4.301000000000000227e+02 4.184000000000000000e+03
2.976300000000000168e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.113999999999999879e+00 -5.407999999999999474e-01 5.378000000000000114e+00 -1.056000000000000050e+00 5.177999999999999936e+00 -2.165999999999999870e-01 2.591999999999999886e+02 -2.183999999999999986e+01 4.298000000000000114e+02 4.184000000000000000e+03
2.977499999999999858e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.115999999999999659e+00 -5.497999999999999554e-01 5.378999999999999559e+00 -1.050999999999999934e+00 5.176000000000000156e+00 -2.134999999999999953e-01 2.591000000000000227e+02 -2.480999999999999872e+01 4.295000000000000000e+02 4.184000000000000000e+03
2.978800000000000026e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.118000000000000327e+00 -5.588999999999999524e-01 5.379999999999999893e+00 -1.044999999999999929e+00 5.174000000000000377e+00 -2.104999999999999927e-01 2.590000000000000000e+02 -2.778000000000000114e+01 4.291999999999999886e+02 4.184000000000000000e+03
2.980000000000000071e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.120000000000000107e+00 -5.678999999999999604e-01 5.379999999999999893e+00 -1.038000000000000034e+00 5.171000000000000263e+00 -2.076999999999999957e-01 2.590000000000000000e+02 -3.075000000000000000e+01 4.290000000000000000e+02 4.184000000000000000e+03
2.981200000000000117e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.121999999999999886e+00 -5.767999999999999794e-01 5.381000000000000227e+00 -1.032000000000000028e+00 5.168999999999999595e+00 -2.051000000000000045e-01 2.590000000000000000e+02 -3.371000000000000085e+01 4.288000000000000114e+02 4.184000000000000000e+03
2.982499999999999929e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.123999999999999666e+00 -5.856999999999999984e-01 5.381999999999999673e+00 -1.026000000000000023e+00 5.166999999999999815e+00 -2.026999999999999913e-01 2.588999999999999773e+02 -3.667999999999999972e+01 4.286999999999999886e+02 4.184000000000000000e+03
2.983800000000000097e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.126000000000000334e+00 -5.944000000000000394e-01 5.381999999999999673e+00 -1.018999999999999906e+00 5.163999999999999702e+00 -2.003999999999999948e-01 2.588999999999999773e+02 -3.961999999999999744e+01 4.286000000000000227e+02 4.184000000000000000e+03
2.985000000000000142e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.128000000000000114e+00 -6.030999999999999694e-01 5.383000000000000007e+00 -1.012999999999999901e+00 5.161999999999999922e+00 -1.983000000000000040e-01 2.588999999999999773e+02 -4.256000000000000227e+01 4.285000000000000000e+02 4.184000000000000000e+03
2.986299999999999955e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.129999999999999893e+00 -6.118000000000000105e-01 5.383000000000000007e+00 -1.006000000000000005e+00 5.160000000000000142e+00 -1.962000000000000133e-01 2.590000000000000000e+02 -4.547999999999999687e+01 4.283999999999999773e+02 4.184000000000000000e+03
2.987500000000000000e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.131000000000000227e+00 -6.201999999999999735e-01 5.384000000000000341e+00 -9.992999999999999661e-01 5.158000000000000362e+00 -1.943000000000000005e-01 2.590000000000000000e+02 -4.839000000000000057e+01 4.283999999999999773e+02 4.184000000000000000e+03
2.988800000000000168e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.133000000000000007e+00 -6.286000000000000476e-01 5.384000000000000341e+00 -9.927000000000000268e-01 5.155999999999999694e+00 -1.925000000000000044e-01 2.590000000000000000e+02 -5.127000000000000313e+01 4.285000000000000000e+02 4.183000000000000000e+03
2.989999999999999858e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.134999999999999787e+00 -6.368000000000000327e-01 5.384000000000000341e+00 -9.860999999999999766e-01 5.153999999999999915e+00 -1.907999999999999974e-01 2.591000000000000227e+02 -5.414000000000000057e+01 4.285000000000000000e+02 4.183000000000000000e+03
2.991300000000000026e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.136999999999999567e+00 -6.449000000000000288e-01 5.384000000000000341e+00 -9.796000000000000263e-01 5.152000000000000135e+00 -1.892000000000000071e-01 2.591000000000000227e+02 -5.696999999999999886e+01 4.286000000000000227e+02 4.183000000000000000e+03
2.992500000000000071e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.139000000000000234e+00 -6.529000000000000359e-01 5.384000000000000341e+00 -9.730999999999999650e-01 5.150000000000000355e+00 -1.875999999999999890e-01 2.591999999999999886e+02 -5.978999999999999915e+01 4.288000000000000114e+02 4.183000000000000000e+03
2.993799999999999883e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.141000000000000014e+00 -6.606999999999999540e-01 5.383000000000000007e+00 -9.667000000000000037e-01 5.147999999999999687e+00 -1.859999999999999987e-01 2.593000000000000114e+02 -6.257999999999999829e+01 4.290000000000000000e+02 4.182000000000000000e+03
2.994999999999999929e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.142999999999999794e+00 -6.683999999999999941e-01 5.383000000000000007e+00 -9.605000000000000204e-01 5.145999999999999908e+00 -1.844999999999999973e-01 2.593000000000000114e+02 -6.534999999999999432e+01 4.291999999999999886e+02 4.182000000000000000e+03
2.996300000000000097e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.144999999999999574e+00 -6.758999999999999453e-01 5.383000000000000007e+00 -9.543000000000000371e-01 5.144000000000000128e+00 -1.831000000000000127e-01 2.593999999999999773e+02 -6.806999999999999318e+01 4.295000000000000000e+02 4.182000000000000000e+03
2.997500000000000142e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.147000000000000242e+00 -6.832000000000000295e-01 5.381999999999999673e+00 -9.483000000000000318e-01 5.142999999999999794e+00 -1.816000000000000114e-01 2.595000000000000000e+02 -7.079000000000000625e+01 4.298000000000000114e+02 4.181000000000000000e+03
2.998799999999999955e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.149000000000000021e+00 -6.904000000000000137e-01 5.381000000000000227e+00 -9.424000000000000155e-01 5.141000000000000014e+00 -1.801000000000000101e-01 2.596000000000000227e+02 -7.348000000000000398e+01 4.301000000000000227e+02 4.181000000000000000e+03
3.000000000000000000e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.150999999999999801e+00 -6.974000000000000199e-01 5.381000000000000227e+00 -9.366999999999999771e-01 5.139000000000000234e+00 -1.786999999999999977e-01 2.596999999999999886e+02 -7.615000000000000568e+01 4.305000000000000000e+02 4.180000000000000000e+03
3.001300000000000168e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.152999999999999581e+00 -7.043000000000000371e-01 5.379999999999999893e+00 -9.311000000000000387e-01 5.136999999999999567e+00 -1.771999999999999964e-01 2.598000000000000114e+02 -7.879000000000000625e+01 4.308999999999999773e+02 4.180000000000000000e+03
3.002499999999999858e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.155000000000000249e+00 -7.109999999999999654e-01 5.378999999999999559e+00 -9.256999999999999673e-01 5.136000000000000121e+00 -1.756999999999999951e-01 2.598999999999999773e+02 -8.140999999999999659e+01 4.313999999999999773e+02 4.179000000000000000e+03
3.003800000000000026e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.158000000000000362e+00 -7.175000000000000266e-01 5.378000000000000114e+00 -9.204999999999999849e-01 5.134000000000000341e+00 -1.741999999999999937e-01 2.600000000000000000e+02 -8.400000000000000000e+01 4.318999999999999773e+02 4.179000000000000000e+03
3.005000000000000071e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.160000000000000142e+00 -7.238999999999999879e-01 5.376999999999999780e+00 -9.153999999999999915e-01 5.131999999999999673e+00 -1.726000000000000034e-01 2.601000000000000227e+02 -8.656000000000000227e+01 4.325000000000000000e+02 4.178000000000000000e+03
3.006200000000000117e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.209999999999999964e+01 5.161999999999999922e+00 -7.300999999999999712e-01 5.376000000000000334e+00 -9.105999999999999650e-01 5.129999999999999893e+00 -1.710000000000000131e-01 2.601999999999999886e+02 -8.907999999999999829e+01 4.331000000000000227e+02 4.178000000000000000e+03
3.007499999999999929e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.163999999999999702e+00 -7.361999999999999655e-01 5.375000000000000000e+00 -9.059000000000000385e-01 5.128999999999999559e+00 -1.693999999999999950e-01 2.601999999999999886e+02 -9.159000000000000341e+01 4.336999999999999886e+02 4.177000000000000000e+03
3.008800000000000097e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.166000000000000369e+00 -7.421999999999999709e-01 5.373000000000000220e+00 -9.013999999999999790e-01 5.126999999999999780e+00 -1.676999999999999880e-01 2.603000000000000114e+02 -9.404999999999999716e+01 4.343999999999999773e+02 4.177000000000000000e+03
3.010000000000000142e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.168000000000000149e+00 -7.480999999999999872e-01 5.371999999999999886e+00 -8.971000000000000085e-01 5.125000000000000000e+00 -1.658999999999999919e-01 2.603999999999999773e+02 -9.648999999999999488e+01 4.351000000000000227e+02 4.176000000000000000e+03
3.011299999999999955e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.171000000000000263e+00 -7.538000000000000256e-01 5.371000000000000441e+00 -8.930000000000000160e-01 5.123000000000000220e+00 -1.640999999999999959e-01 2.605000000000000000e+02 -9.890000000000000568e+01 4.358999999999999773e+02 4.176000000000000000e+03
3.012500000000000000e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.173000000000000043e+00 -7.593999999999999639e-01 5.370000000000000107e+00 -8.890000000000000124e-01 5.121999999999999886e+00 -1.622999999999999998e-01 2.605000000000000000e+02 -1.012999999999999972e+02 4.366999999999999886e+02 4.176000000000000000e+03
3.013800000000000168e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.174999999999999822e+00 -7.650000000000000133e-01 5.368999999999999773e+00 -8.851999999999999869e-01 5.120000000000000107e+00 -1.603999999999999870e-01 2.606000000000000227e+02 -1.037000000000000028e+02 4.375000000000000000e+02 4.175000000000000000e+03
3.014999999999999858e+01 1.140000000000000036e+01 5.000000000000000000e+03 1.208999999999999986e+01 5.176999999999999602e+00 -7.703999999999999737e-01 5.368000000000000327e+00 -8.814999999999999503e-01 5.118000000000000327e+00 -1.585000000000000020e-01 2.606999999999999886e+02 -1.060000000000000000e+02 4.383999999999999773e+02 4.175000000000000000e+03
3.016300000000000026e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.179999999999999716e+00 -7.756999999999999451e-01 5.365999999999999659e+00 -8.779000000000000137e-01 5.115999999999999659e+00 -1.565000000000000002e-01 2.606999999999999886e+02 -1.084000000000000057e+02 4.393999999999999773e+02 4.175000000000000000e+03
3.017500000000000071e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.182000000000000384e+00 -7.810000000000000275e-01 5.365000000000000213e+00 -8.745000000000000551e-01 5.113999999999999879e+00 -1.544999999999999984e-01 2.608000000000000114e+02 -1.107000000000000028e+02 4.403999999999999773e+02 4.175000000000000000e+03
3.018799999999999883e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.184000000000000163e+00 -7.862000000000000099e-01 5.363999999999999879e+00 -8.710999999999999854e-01 5.113000000000000433e+00 -1.524999999999999967e-01 2.608999999999999773e+02 -1.130000000000000000e+02 4.413999999999999773e+02 4.174000000000000000e+03
3.019999999999999929e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.185999999999999943e+00 -7.913999999999999924e-01 5.363000000000000433e+00 -8.678000000000000158e-01 5.110999999999999766e+00 -1.504000000000000059e-01 2.608999999999999773e+02 -1.152999999999999972e+02 4.425000000000000000e+02 4.174000000000000000e+03
3.021300000000000097e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.189000000000000057e+00 -7.964999999999999858e-01 5.362000000000000099e+00 -8.646000000000000352e-01 5.108999999999999986e+00 -1.482999999999999874e-01 2.610000000000000000e+02 -1.175000000000000000e+02 4.436999999999999886e+02 4.174000000000000000e+03
3.022500000000000142e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.190999999999999837e+00 -8.015999999999999792e-01 5.360000000000000320e+00 -8.614000000000000545e-01 5.107000000000000206e+00 -1.461999999999999966e-01 2.610000000000000000e+02 -1.197999999999999972e+02 4.448999999999999773e+02 4.174000000000000000e+03
3.023799999999999955e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.192999999999999616e+00 -8.066999999999999726e-01 5.358999999999999986e+00 -8.581999999999999629e-01 5.105000000000000426e+00 -1.441999999999999948e-01 2.610000000000000000e+02 -1.220000000000000000e+02 4.461000000000000227e+02 4.174000000000000000e+03
3.025000000000000000e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.195000000000000284e+00 -8.117999999999999661e-01 5.357999999999999652e+00 -8.549999999999999822e-01 5.102999999999999758e+00 -1.421000000000000041e-01 2.611000000000000227e+02 -1.242000000000000028e+02 4.473999999999999773e+02 4.175000000000000000e+03
3.026300000000000168e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.197000000000000064e+00 -8.168999999999999595e-01 5.357000000000000206e+00 -8.518000000000000016e-01 5.100999999999999979e+00 -1.400000000000000133e-01 2.613000000000000114e+02 -1.264000000000000057e+02 4.486999999999999886e+02 4.175000000000000000e+03
3.027499999999999858e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.198999999999999844e+00 -8.218999999999999639e-01 5.355999999999999872e+00 -8.485000000000000320e-01 5.099000000000000199e+00 -1.380000000000000115e-01 2.613000000000000114e+02 -1.285999999999999943e+02 4.501000000000000227e+02 4.175000000000000000e+03
3.028800000000000026e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.200999999999999623e+00 -8.269999999999999574e-01 5.355000000000000426e+00 -8.451999999999999513e-01 5.097000000000000419e+00 -1.360999999999999988e-01 2.613999999999999773e+02 -1.308000000000000114e+02 4.515000000000000000e+02 4.175000000000000000e+03
3.030000000000000071e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.203000000000000291e+00 -8.320999999999999508e-01 5.354000000000000092e+00 -8.417999999999999927e-01 5.096000000000000085e+00 -1.342000000000000137e-01 2.615000000000000000e+02 -1.330000000000000000e+02 4.530000000000000000e+02 4.175000000000000000e+03
3.031200000000000117e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.205000000000000071e+00 -8.373000000000000442e-01 5.354000000000000092e+00 -8.383000000000000451e-01 5.094000000000000306e+00 -1.323999999999999899e-01 2.616000000000000227e+02 -1.351999999999999886e+02 4.545000000000000000e+02 4.175000000000000000e+03
3.032499999999999929e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.206999999999999851e+00 -8.425000000000000266e-01 5.352999999999999758e+00 -8.346999999999999975e-01 5.091999999999999638e+00 -1.307000000000000106e-01 2.618000000000000114e+02 -1.373000000000000114e+02 4.560000000000000000e+02 4.175000000000000000e+03
3.033800000000000097e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.208999999999999631e+00 -8.477000000000000091e-01 5.352000000000000313e+00 -8.308999999999999719e-01 5.089999999999999858e+00 -1.290000000000000036e-01 2.618999999999999773e+02 -1.395000000000000000e+02 4.576000000000000227e+02 4.176000000000000000e+03
3.035000000000000142e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.211000000000000298e+00 -8.529999999999999805e-01 5.350999999999999979e+00 -8.268999999999999684e-01 5.088000000000000078e+00 -1.275000000000000022e-01 2.620000000000000000e+02 -1.416999999999999886e+02 4.591999999999999886e+02 4.176000000000000000e+03
3.036299999999999955e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.211999999999999744e+00 -8.584000000000000519e-01 5.350999999999999979e+00 -8.227999999999999758e-01 5.086000000000000298e+00 -1.262000000000000066e-01 2.621000000000000227e+02 -1.438000000000000114e+02 4.608999999999999773e+02 4.176000000000000000e+03
3.037500000000000000e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.214000000000000412e+00 -8.638000000000000123e-01 5.349999999999999645e+00 -8.184000000000000163e-01 5.083999999999999631e+00 -1.248999999999999971e-01 2.621999999999999886e+02 -1.459000000000000057e+02 4.626000000000000227e+02 4.176000000000000000e+03
3.038800000000000168e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.216000000000000192e+00 -8.692999999999999616e-01 5.349999999999999645e+00 -8.138999999999999568e-01 5.081999999999999851e+00 -1.238999999999999962e-01 2.623999999999999773e+02 -1.480999999999999943e+02 4.643000000000000114e+02 4.176000000000000000e+03
3.039999999999999858e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.217999999999999972e+00 -8.748000000000000220e-01 5.349000000000000199e+00 -8.091000000000000414e-01 5.080000000000000071e+00 -1.228999999999999954e-01 2.626000000000000227e+02 -1.501999999999999886e+02 4.661000000000000227e+02 4.176000000000000000e+03
3.041300000000000026e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.219000000000000306e+00 -8.803999999999999604e-01 5.347999999999999865e+00 -8.040000000000000480e-01 5.078000000000000291e+00 -1.222000000000000031e-01 2.626999999999999886e+02 -1.523000000000000114e+02 4.678999999999999773e+02 4.177000000000000000e+03
3.042500000000000071e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.221000000000000085e+00 -8.860000000000000098e-01 5.347999999999999865e+00 -7.986999999999999655e-01 5.076999999999999957e+00 -1.217000000000000026e-01 2.628999999999999773e+02 -1.544000000000000057e+02 4.696999999999999886e+02 4.177000000000000000e+03
3.043799999999999883e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.222999999999999865e+00 -8.918000000000000371e-01 5.347000000000000419e+00 -7.931000000000000272e-01 5.075000000000000178e+00 -1.213999999999999940e-01 2.630000000000000000e+02 -1.565000000000000000e+02 4.716000000000000227e+02 4.177000000000000000e+03
3.044999999999999929e+01 1.140000000000000036e+01 4.999000000000000000e+03 1.208999999999999986e+01 5.224000000000000199e+00 -8.975999999999999535e-01 5.347000000000000419e+00 -7.872000000000000108e-01 5.073000000000000398e+00 -1.212000000000000022e-01 2.631999999999999886e+02 -1.585999999999999943e+02 4.733999999999999773e+02 4.177000000000000000e+03
3.046300000000000097e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.225999999999999979e+00 -9.033999999999999808e-01 5.346000000000000085e+00 -7.811000000000000165e-01 5.070999999999999730e+00 -1.213000000000000050e-01 2.633999999999999773e+02 -1.606999999999999886e+02 4.753999999999999773e+02 4.177000000000000000e+03
3.047500000000000142e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.227999999999999758e+00 -9.092999999999999972e-01 5.346000000000000085e+00 -7.745999999999999552e-01 5.070000000000000284e+00 -1.217000000000000026e-01 2.636000000000000227e+02 -1.626999999999999886e+02 4.773000000000000114e+02 4.177000000000000000e+03
3.048799999999999955e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.230000000000000426e+00 -9.153000000000000025e-01 5.344999999999999751e+00 -7.679000000000000270e-01 5.067999999999999616e+00 -1.223000000000000059e-01 2.636999999999999886e+02 -1.648000000000000114e+02 4.793000000000000114e+02 4.177000000000000000e+03
3.050000000000000000e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.230999999999999872e+00 -9.213000000000000078e-01 5.344999999999999751e+00 -7.608000000000000318e-01 5.065999999999999837e+00 -1.231000000000000011e-01 2.638999999999999773e+02 -1.669000000000000057e+02 4.811999999999999886e+02 4.177000000000000000e+03
3.051300000000000168e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.232999999999999652e+00 -9.273000000000000131e-01 5.344000000000000306e+00 -7.534999999999999476e-01 5.064000000000000057e+00 -1.241000000000000020e-01 2.641000000000000227e+02 -1.689000000000000057e+02 4.833000000000000114e+02 4.177000000000000000e+03
3.052499999999999858e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.235000000000000320e+00 -9.334000000000000075e-01 5.342999999999999972e+00 -7.459000000000000075e-01 5.062999999999999723e+00 -1.255000000000000004e-01 2.643000000000000114e+02 -1.709000000000000057e+02 4.853000000000000114e+02 4.177000000000000000e+03
3.053800000000000026e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.237000000000000099e+00 -9.394000000000000128e-01 5.342999999999999972e+00 -7.379000000000000004e-01 5.060999999999999943e+00 -1.270999999999999908e-01 2.643999999999999773e+02 -1.729000000000000057e+02 4.873000000000000114e+02 4.177000000000000000e+03
3.055000000000000071e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.238999999999999879e+00 -9.455000000000000071e-01 5.341999999999999638e+00 -7.297000000000000153e-01 5.059999999999999609e+00 -1.288999999999999868e-01 2.646000000000000227e+02 -1.749000000000000057e+02 4.893999999999999773e+02 4.176000000000000000e+03
3.056200000000000117e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.240999999999999659e+00 -9.516000000000000014e-01 5.341000000000000192e+00 -7.213000000000000522e-01 5.057999999999999829e+00 -1.310000000000000053e-01 2.648000000000000114e+02 -1.768000000000000114e+02 4.915000000000000000e+02 4.176000000000000000e+03
3.057499999999999929e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.243999999999999773e+00 -9.576999999999999957e-01 5.339999999999999858e+00 -7.125000000000000222e-01 5.057000000000000384e+00 -1.333999999999999908e-01 2.648999999999999773e+02 -1.786999999999999886e+02 4.936000000000000227e+02 4.176000000000000000e+03
3.058800000000000097e+01 1.140000000000000036e+01 4.998000000000000000e+03 1.208999999999999986e+01 5.246000000000000441e+00 -9.637999999999999901e-01 5.339000000000000412e+00 -7.036000000000000032e-01 5.054999999999999716e+00 -1.360999999999999988e-01 2.651000000000000227e+02 -1.805999999999999943e+02 4.956999999999999886e+02 4.175000000000000000e+03
